"";"date";"tag";"time";"article_name";"main";"article_id"
"3070";"2015-08-22";"Èesko";"03:04";"Kvùli azylantùm nezvládneme jiné kauzy, bojí se soudci a ádají posily";0;"A150821_214255_domaci_san"
"3071";"2015-08-22";"Domácí politika";"03:04";"Kvùli azylantùm nezvládneme jiné kauzy, bojí se soudci a ádají posily";0;"A150821_214255_domaci_san"
"3072";"2015-08-22";"Krimi / Èerná kronika ";"03:04";"Kvùli azylantùm nezvládneme jiné kauzy, bojí se soudci a ádají posily";0;"A150821_214255_domaci_san"
"3073";"2015-08-22";"Robert Pelikán";"03:04";"Kvùli azylantùm nezvládneme jiné kauzy, bojí se soudci a ádají posily";0;"A150821_214255_domaci_san"
"3074";"2015-08-22";"Soudy";"03:04";"Kvùli azylantùm nezvládneme jiné kauzy, bojí se soudci a ádají posily";0;"A150821_214255_domaci_san"
"3075";"2015-08-22";"Pøíliv uprchlíkù do Evropy";"06:59";"Nìmci by dali uprchlíkùm ménì penìz. Vìøí však, e jejich nápor zvládnou";1;"A150822_070547_domaci_cen"
"3076";"2015-08-22";"Program ZDF";"06:59";"Nìmci by dali uprchlíkùm ménì penìz. Vìøí však, e jejich nápor zvládnou";0;"A150822_070547_domaci_cen"
"3157";"2015-08-20";"Pøíliv uprchlíkù do Evropy";"13:25";"Paøí a Londın si na bìence posvítí, v Calais budou svìtlomety i psi";1;"A150820_130858_zahranicni_mlb"
"3158";"2015-08-20";"Auto-moto";"13:25";"Paøí a Londın si na bìence posvítí, v Calais budou svìtlomety i psi";0;"A150820_130858_zahranicni_mlb"
"3159";"2015-08-20";"Cestování";"13:25";"Paøí a Londın si na bìence posvítí, v Calais budou svìtlomety i psi";0;"A150820_130858_zahranicni_mlb"
"3160";"2015-08-20";"Ekonomika";"13:25";"Paøí a Londın si na bìence posvítí, v Calais budou svìtlomety i psi";0;"A150820_130858_zahranicni_mlb"
"3161";"2015-08-20";"Evropa";"13:25";"Paøí a Londın si na bìence posvítí, v Calais budou svìtlomety i psi";0;"A150820_130858_zahranicni_mlb"
"3192";"2015-08-20";"Pøíliv uprchlíkù do Evropy";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";1;"A150820_134958_zahranicni_ert"
"3193";"2015-08-20";"Andrej Kiska";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";0;"A150820_134958_zahranicni_ert"
"3194";"2015-08-20";"Blok proti islámu";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";0;"A150820_134958_zahranicni_ert"
"3195";"2015-08-20";"Fidesz";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";0;"A150820_134958_zahranicni_ert"
"3196";"2015-08-20";"Martin Konvièka";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";0;"A150820_134958_zahranicni_ert"
"3197";"2015-08-20";"Robert Fico";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";0;"A150820_134958_zahranicni_ert"
"3198";"2015-08-20";"Tomio Okamura";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";0;"A150820_134958_zahranicni_ert"
"3199";"2015-08-20";"Viktor Orbán";"16:16";"Západní média rıpou do Slovákù kvùli uprchlíkùm. Všimla si i Konvièky";0;"A150820_134958_zahranicni_ert"
"3275";"2015-08-19";"Pøíliv uprchlíkù do Evropy";"17:25";"Do Nìmecka letos dorazí a 800 tisíc uprchlíkù, prohlásil ministr vnitra";1;"A150819_172412_zahranicni_ert"
"3546";"2015-08-18";"Pøíliv uprchlíkù do Evropy";"19:13";"V èervenci pøekroèilo hranice EU rekordních 110 tisíc uprchlíkù";1;"A150818_191814_zahranicni_fer"
"3547";"2015-08-18";"Evropská unie";"19:13";"V èervenci pøekroèilo hranice EU rekordních 110 tisíc uprchlíkù";0;"A150818_191814_zahranicni_fer"
"3613";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"PØEHLEDNÌ: Nocleh u knìze i vıuka jazykù. Jak Evropa pomáhá uprchlíkùm";1;"A150817_101150_zahranicni_ert"
"3614";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"DÁNSKO: Boj s osamìním uprchlíkù a tvrdé kroky vlády";1;"A150817_101150_zahranicni_ert"
"3615";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"ŠPANÌLSKO: Uprchlíci hledají spásu u knìze štìdré diecéze v Cádizu";1;"A150817_101150_zahranicni_ert"
"3616";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"VELKÁ BRITÁNIE: Pomoc s papírováním a propojení uprchlíkù s místními";1;"A150817_101150_zahranicni_ert"
"3617";"2015-08-17";"Demonstrace";"18:31";"VELKÁ BRITÁNIE: Pomoc s papírováním a propojení uprchlíkù s místními";0;"A150817_101150_zahranicni_ert"
"3618";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"NÌMECKO: Pokoje pro uprchlíky, poslanec filantrop a odváná moderátorka";1;"A150817_101150_zahranicni_ert"
"3625";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"FRANCIE: Doèasné pøijetí migrantù do místních rodin a vıuka jazyka";1;"A150817_101150_zahranicni_ert"
"3700";"2015-08-18";"On-line rozhovory";"06:41";"Nemùeme dìlat, e migranty nevidíme, øíká mluvèí cizinecké policie";1;"A150814_181104_domaci_pku"
"3701";"2015-08-18";"Pøíliv uprchlíkù do Evropy";"06:41";"Nemùeme dìlat, e migranty nevidíme, øíká mluvèí cizinecké policie";1;"A150814_181104_domaci_pku"
"3702";"2015-08-18";"Èesko";"06:41";"Nemùeme dìlat, e migranty nevidíme, øíká mluvèí cizinecké policie";0;"A150814_181104_domaci_pku"
"3703";"2015-08-18";"Evropa";"06:41";"Nemùeme dìlat, e migranty nevidíme, øíká mluvèí cizinecké policie";0;"A150814_181104_domaci_pku"
"3704";"2015-08-18";"kamion";"06:41";"Nemùeme dìlat, e migranty nevidíme, øíká mluvèí cizinecké policie";0;"A150814_181104_domaci_pku"
"3705";"2015-08-18";"Krimi / Èerná kronika ";"06:41";"Nemùeme dìlat, e migranty nevidíme, øíká mluvèí cizinecké policie";0;"A150814_181104_domaci_pku"
"3712";"2015-08-18";"Pøíliv uprchlíkù do Evropy";"10:16";"Èeši uprchlíkùm nerozumí, nálady jsou hrozivé, øíká signatáø vızvy vìdcù";1;"A150817_154010_domaci_ane"
"3713";"2015-08-18";"Petice";"10:16";"Èeši uprchlíkùm nerozumí, nálady jsou hrozivé, øíká signatáø vızvy vìdcù";0;"A150817_154010_domaci_ane"
"3728";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"11:28";"Velké skupiny a matky s dìtmi, popsala policie nové migraèní trendy";1;"A150817_111041_krimi_cen"
"3729";"2015-08-17";"Milan Chovanec";"11:28";"Velké skupiny a matky s dìtmi, popsala policie nové migraèní trendy";0;"A150817_111041_krimi_cen"
"3757";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"13:08";"Trajekt na Kosu pøijímá jen Syøany. A co my? bouøí se ostatní migranti";1;"A150817_114031_zahranicni_mlb"
"3758";"2015-08-17";"Svìt";"13:08";"Trajekt na Kosu pøijímá jen Syøany. A co my? bouøí se ostatní migranti";0;"A150817_114031_zahranicni_mlb"
"3768";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"13:19";"Píše se o nich jako o škodné, odsoudili vìdci nenávist vùèi imigrantùm";1;"A150817_130032_domaci_cen"
"3769";"2015-08-17";"Petice";"13:19";"Píše se o nich jako o škodné, odsoudili vìdci nenávist vùèi imigrantùm";0;"A150817_130032_domaci_cen"
"3835";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"ITÁLIE: Boj lidu za mladého Taleba a farmaøení uprchlíkù na Sicílii";1;"A150817_101150_zahranicni_ert"
"3844";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"FINSKO: Vládní pomoc uprchlíkùm, kteøí se rozhodnou vrátit domù";1;"A150817_101150_zahranicni_ert"
"3845";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"MAÏARSKO: Deky a jídlo pro uprchlíky. Orbánovì Fideszu navzdory";1;"A150817_101150_zahranicni_ert"
"3846";"2015-08-17";"Fidesz";"18:31";"MAÏARSKO: Deky a jídlo pro uprchlíky. Orbánovì Fideszu navzdory";0;"A150817_101150_zahranicni_ert"
"3847";"2015-08-17";"Viktor Orbán";"18:31";"MAÏARSKO: Deky a jídlo pro uprchlíky. Orbánovì Fideszu navzdory";0;"A150817_101150_zahranicni_ert"
"3898";"2015-08-17";"Pøíliv uprchlíkù do Evropy";"18:31";"ØECKO: Tábory pro uprchlíky zøízené dobrovolníky a pomoc restaurací";1;"A150817_101150_zahranicni_ert"
"3905";"2015-08-16";"Pøíliv uprchlíkù do Evropy";"13:50";"Byznys s uprchlíky. Ve francouzskıch pøístavech sílí „anglická mafie“";1;"A150816_133525_zahranicni_san"
"3906";"2015-08-16";"Svìt";"13:50";"Byznys s uprchlíky. Ve francouzskıch pøístavech sílí „anglická mafie“";0;"A150816_133525_zahranicni_san"
"3955";"2015-08-16";"Pøíliv uprchlíkù do Evropy";"20:11";"Merkelová: Migranti nás zamìstnají mnohem víc ne Øecko a stabilita eura";1;"A150816_200541_zahranicni_ane"
"3956";"2015-08-16";"Angela Merkelová";"20:11";"Merkelová: Migranti nás zamìstnají mnohem víc ne Øecko a stabilita eura";0;"A150816_200541_zahranicni_ane"
"3957";"2015-08-16";"Evropská unie";"20:11";"Merkelová: Migranti nás zamìstnají mnohem víc ne Øecko a stabilita eura";0;"A150816_200541_zahranicni_ane"
"3969";"2015-08-14";"Pøíliv uprchlíkù do Evropy";"13:44";"Do Evropy letos pøiplulo pøes 237 tisíc migrantù, nejvíce do Øecka";1;"A150814_134129_zahranicni_ert"
"3970";"2015-08-14";"Evropská komise";"13:44";"Do Evropy letos pøiplulo pøes 237 tisíc migrantù, nejvíce do Øecka";0;"A150814_134129_zahranicni_ert"
"3971";"2015-08-14";"Svìt";"13:44";"Do Evropy letos pøiplulo pøes 237 tisíc migrantù, nejvíce do Øecka";0;"A150814_134129_zahranicni_ert"
"3986";"2015-08-14";"Pøíliv uprchlíkù do Evropy";"18:14";"PØEHLED: Migranti smí bıt zadreni jen na tøi mìsíce, pobyt si platí sami";1;"A150814_170657_domaci_pku"
"3987";"2015-08-14";"Èesko";"18:14";"PØEHLED: Migranti smí bıt zadreni jen na tøi mìsíce, pobyt si platí sami";0;"A150814_170657_domaci_pku"
"3988";"2015-08-14";"Evropa";"18:14";"PØEHLED: Migranti smí bıt zadreni jen na tøi mìsíce, pobyt si platí sami";0;"A150814_170657_domaci_pku"
"3989";"2015-08-14";"Krimi / Èerná kronika ";"18:14";"PØEHLED: Migranti smí bıt zadreni jen na tøi mìsíce, pobyt si platí sami";0;"A150814_170657_domaci_pku"
"4058";"2015-08-15";"Pøíliv uprchlíkù do Evropy";"15:29";"V podpalubí lodi s uprchlíky se udusilo nejménì 40 lidí";1;"A150815_141101_zahranicni_san"
"4059";"2015-08-15";"Angelino Alfano";"15:29";"V podpalubí lodi s uprchlíky se udusilo nejménì 40 lidí";0;"A150815_141101_zahranicni_san"
"4060";"2015-08-15";"Krimi / Èerná kronika ";"15:29";"V podpalubí lodi s uprchlíky se udusilo nejménì 40 lidí";0;"A150815_141101_zahranicni_san"
"4094";"2015-08-13";"Pøíliv uprchlíkù do Evropy";"17:54";"Americkı milionáø hledá v moøi uprchlíky, na bøeh jich dovezl u 9 tisíc";1;"A150812_141119_zahranicni_aba"
"4095";"2015-08-13";"Evropská unie";"17:54";"Americkı milionáø hledá v moøi uprchlíky, na bøeh jich dovezl u 9 tisíc";0;"A150812_141119_zahranicni_aba"
"4310";"2015-08-29";"Pøíliv uprchlíkù do Evropy";"13:26";"V Izmiru kvete byznys s plovacími vestami, øada uprchlíkù neumí plavat";1;"A150829_112245_zahranicni_fer"
"4311";"2015-08-29";"Ekonomika";"13:26";"V Izmiru kvete byznys s plovacími vestami, øada uprchlíkù neumí plavat";0;"A150829_112245_zahranicni_fer"
"4312";"2015-08-29";"Svìt";"13:26";"V Izmiru kvete byznys s plovacími vestami, øada uprchlíkù neumí plavat";0;"A150829_112245_zahranicni_fer"
"4313";"2015-08-29";"Turecko";"13:26";"V Izmiru kvete byznys s plovacími vestami, øada uprchlíkù neumí plavat";0;"A150829_112245_zahranicni_fer"
"4314";"2015-08-29";"Uprchlíci";"13:26";"V Izmiru kvete byznys s plovacími vestami, øada uprchlíkù neumí plavat";0;"A150829_112245_zahranicni_fer"
"4356";"2015-08-29";"Pøíliv uprchlíkù do Evropy";"16:58";"Maïaøi ukázali pøevadìèe z náklaïáku smrti, policie zkoumá mobily obìtí";1;"A150829_164312_zahranicni_san"
"4357";"2015-08-29";"Evropa";"16:58";"Maïaøi ukázali pøevadìèe z náklaïáku smrti, policie zkoumá mobily obìtí";0;"A150829_164312_zahranicni_san"
"4358";"2015-08-29";"Krimi / Èerná kronika ";"16:58";"Maïaøi ukázali pøevadìèe z náklaïáku smrti, policie zkoumá mobily obìtí";0;"A150829_164312_zahranicni_san"
"4359";"2015-08-29";"Soudy";"16:58";"Maïaøi ukázali pøevadìèe z náklaïáku smrti, policie zkoumá mobily obìtí";0;"A150829_164312_zahranicni_san"
"4360";"2015-08-29";"Uprchlíci";"16:58";"Maïaøi ukázali pøevadìèe z náklaïáku smrti, policie zkoumá mobily obìtí";0;"A150829_164312_zahranicni_san"
"4381";"2015-08-31";"Pøíliv uprchlíkù do Evropy";"14:15";"Kdo odmítá migranty, mìl by pøijít o dotace z EU, zní z Rakouska";1;"A150831_135350_zahranicni_ert"
"4382";"2015-08-31";"Evropská unie";"14:15";"Kdo odmítá migranty, mìl by pøijít o dotace z EU, zní z Rakouska";0;"A150831_135350_zahranicni_ert"
"4383";"2015-08-31";"Uprchlíci";"14:15";"Kdo odmítá migranty, mìl by pøijít o dotace z EU, zní z Rakouska";0;"A150831_135350_zahranicni_ert"
"4414";"2015-08-31";"Miloš Zeman";"15:21";"KOMENTÁØ: Hrad se otevøel, aby ukázal svoji uzavøenost";1;"A150831_151426_zahranicni_jav"
"4415";"2015-08-31";"Domácí politika";"15:21";"KOMENTÁØ: Hrad se otevøel, aby ukázal svoji uzavøenost";0;"A150831_151426_zahranicni_jav"
"4416";"2015-08-31";"Komentáøe, glosy, názory";"15:21";"KOMENTÁØ: Hrad se otevøel, aby ukázal svoji uzavøenost";0;"A150831_151426_zahranicni_jav"
"4417";"2015-08-31";"Miloš Zeman";"15:21";"KOMENTÁØ: Hrad se otevøel, aby ukázal svoji uzavøenost";0;"A150831_151426_zahranicni_jav"
"4418";"2015-08-31";"Praha";"15:21";"KOMENTÁØ: Hrad se otevøel, aby ukázal svoji uzavøenost";0;"A150831_151426_zahranicni_jav"
"4419";"2015-08-31";"Uprchlíci";"15:21";"KOMENTÁØ: Hrad se otevøel, aby ukázal svoji uzavøenost";0;"A150831_151426_zahranicni_jav"
"4442";"2015-08-31";"Pøíliv uprchlíkù do Evropy";"12:13";"První vlak s migranty dorazil do Bavorska, pøivezl jich ètyøi stovky";1;"A150831_120804_zahranicni_ert"
"4443";"2015-08-31";"Demonstrace";"12:13";"První vlak s migranty dorazil do Bavorska, pøivezl jich ètyøi stovky";0;"A150831_120804_zahranicni_ert"
"4444";"2015-08-31";"Demonstrace";"12:13";"První vlak s migranty dorazil do Bavorska, pøivezl jich ètyøi stovky";0;"A150831_120804_zahranicni_ert"
"4445";"2015-08-31";"Evropa";"12:13";"První vlak s migranty dorazil do Bavorska, pøivezl jich ètyøi stovky";0;"A150831_120804_zahranicni_ert"
"4446";"2015-08-31";"Evropská unie";"12:13";"První vlak s migranty dorazil do Bavorska, pøivezl jich ètyøi stovky";0;"A150831_120804_zahranicni_ert"
"4447";"2015-08-31";"Robert Fico";"12:13";"První vlak s migranty dorazil do Bavorska, pøivezl jich ètyøi stovky";0;"A150831_120804_zahranicni_ert"
"4456";"2015-08-31";"Pøíliv uprchlíkù do Evropy";"20:16";"Sen se pro uprchlíky mìní v noèní mùru. V EU na nì èeká násilí i chudoba";1;"A150831_153231_zahranicni_ert"
"4457";"2015-08-31";"chudoba";"20:16";"Sen se pro uprchlíky mìní v noèní mùru. V EU na nì èeká násilí i chudoba";0;"A150831_153231_zahranicni_ert"
"4458";"2015-08-31";"Uprchlíci";"20:16";"Sen se pro uprchlíky mìní v noèní mùru. V EU na nì èeká násilí i chudoba";0;"A150831_153231_zahranicni_ert"
"4470";"2015-08-30";"Pøíliv uprchlíkù do Evropy";"23:08";"Lùza a špína, psal lidovec o mrtvıch bìencích. Hrozí mu vyhazov";1;"A150830_224848_domaci_fka"
"4471";"2015-08-30";"Evropa";"23:08";"Lùza a špína, psal lidovec o mrtvıch bìencích. Hrozí mu vyhazov";0;"A150830_224848_domaci_fka"
"4472";"2015-08-30";"kamion";"23:08";"Lùza a špína, psal lidovec o mrtvıch bìencích. Hrozí mu vyhazov";0;"A150830_224848_domaci_fka"
"4473";"2015-08-30";"KDU-ÈSL";"23:08";"Lùza a špína, psal lidovec o mrtvıch bìencích. Hrozí mu vyhazov";0;"A150830_224848_domaci_fka"
"4474";"2015-08-30";"Krimi / Èerná kronika ";"23:08";"Lùza a špína, psal lidovec o mrtvıch bìencích. Hrozí mu vyhazov";0;"A150830_224848_domaci_fka"
"4475";"2015-08-30";"Uprchlíci";"23:08";"Lùza a špína, psal lidovec o mrtvıch bìencích. Hrozí mu vyhazov";0;"A150830_224848_domaci_fka"
"4537";"2015-08-30";"Pøíliv uprchlíkù do Evropy";"20:26";"Syøané našli novou cestu do Evropy: pøes polární kruh na sever Norska";1;"A150829_194827_zahranicni_san"
"4538";"2015-08-30";"Uprchlíci";"20:26";"Syøané našli novou cestu do Evropy: pøes polární kruh na sever Norska";0;"A150829_194827_zahranicni_san"
"4539";"2015-08-30";"Zajímavosti";"20:26";"Syøané našli novou cestu do Evropy: pøes polární kruh na sever Norska";0;"A150829_194827_zahranicni_san"
"4542";"2015-08-30";"Pøíliv uprchlíkù do Evropy";"18:04";"Rakušané kvùli bìencùm posilují kontroly, Slováci chytili pašeraèku";1;"A150830_180411_zahranicni_aha"
"4543";"2015-08-30";"Evropa";"18:04";"Rakušané kvùli bìencùm posilují kontroly, Slováci chytili pašeraèku";0;"A150830_180411_zahranicni_aha"
"4544";"2015-08-30";"Krimi / Èerná kronika ";"18:04";"Rakušané kvùli bìencùm posilují kontroly, Slováci chytili pašeraèku";0;"A150830_180411_zahranicni_aha"
"4545";"2015-08-30";"Uprchlíci";"18:04";"Rakušané kvùli bìencùm posilují kontroly, Slováci chytili pašeraèku";0;"A150830_180411_zahranicni_aha"
"4562";"2015-08-31";"Pøíliv uprchlíkù do Evropy";"09:44";"Rakousko zpøísnilo kontroly na hranicích s Maïarskem, doprava kolabuje";1;"A150831_093911_zahranicni_ert"
"4563";"2015-08-31";"Evropa";"09:44";"Rakousko zpøísnilo kontroly na hranicích s Maïarskem, doprava kolabuje";0;"A150831_093911_zahranicni_ert"
"4564";"2015-08-31";"Hranièní pøechod";"09:44";"Rakousko zpøísnilo kontroly na hranicích s Maïarskem, doprava kolabuje";0;"A150831_093911_zahranicni_ert"
"4565";"2015-08-31";"Krimi / Èerná kronika ";"09:44";"Rakousko zpøísnilo kontroly na hranicích s Maïarskem, doprava kolabuje";0;"A150831_093911_zahranicni_ert"
"4566";"2015-08-31";"NATO";"09:44";"Rakousko zpøísnilo kontroly na hranicích s Maïarskem, doprava kolabuje";0;"A150831_093911_zahranicni_ert"
"4567";"2015-08-31";"Uprchlíci";"09:44";"Rakousko zpøísnilo kontroly na hranicích s Maïarskem, doprava kolabuje";0;"A150831_093911_zahranicni_ert"
"4583";"2015-08-31";"Miloš Zeman";"12:31";"VIDEO: Èeši nejsou xenofobní, migraèní vlna bude zesilovat, míní Zeman";1;"A150831_110324_domaci_cen"
"4584";"2015-08-31";"Domácí politika";"12:31";"VIDEO: Èeši nejsou xenofobní, migraèní vlna bude zesilovat, míní Zeman";0;"A150831_110324_domaci_cen"
"4585";"2015-08-31";"Jiøí Ovèáèek";"12:31";"VIDEO: Èeši nejsou xenofobní, migraèní vlna bude zesilovat, míní Zeman";0;"A150831_110324_domaci_cen"
"4586";"2015-08-31";"Miloš Zeman";"12:31";"VIDEO: Èeši nejsou xenofobní, migraèní vlna bude zesilovat, míní Zeman";0;"A150831_110324_domaci_cen"
"4587";"2015-08-31";"Uprchlíci";"12:31";"VIDEO: Èeši nejsou xenofobní, migraèní vlna bude zesilovat, míní Zeman";0;"A150831_110324_domaci_cen"
"4601";"2015-08-31";"Domácí politika";"12:46";"A si kadı signatáø vızvy proti strachu vezme domù uprchlíka, øekl Zeman";0;"A150831_123953_domaci_kop"
"4602";"2015-08-31";"Miloš Zeman";"12:46";"A si kadı signatáø vızvy proti strachu vezme domù uprchlíka, øekl Zeman";0;"A150831_123953_domaci_kop"
"4603";"2015-08-31";"Praha";"12:46";"A si kadı signatáø vızvy proti strachu vezme domù uprchlíka, øekl Zeman";0;"A150831_123953_domaci_kop"
"4604";"2015-08-31";"Uprchlíci";"12:46";"A si kadı signatáø vızvy proti strachu vezme domù uprchlíka, øekl Zeman";0;"A150831_123953_domaci_kop"
"4605";"2015-08-30";"Pøíliv uprchlíkù do Evropy";"10:00";"Archu uprchlíkù ukuli Poláci. Kdysi vozila boháèe, hostila i Putina";1;"A150826_151101_zahranicni_aba"
"4606";"2015-08-30";"Evropa";"10:00";"Archu uprchlíkù ukuli Poláci. Kdysi vozila boháèe, hostila i Putina";0;"A150826_151101_zahranicni_aba"
"4607";"2015-08-30";"Uprchlíci";"10:00";"Archu uprchlíkù ukuli Poláci. Kdysi vozila boháèe, hostila i Putina";0;"A150826_151101_zahranicni_aba"
"4620";"2015-08-31";"Most";"14:01";"Policie zadrela ètyøicet bìencù, do Nìmecka jim scházelo pár krokù";1;"A150831_135110_usti-zpravy_alh"
"4621";"2015-08-31";"Pøíliv uprchlíkù do Evropy";"14:01";"Policie zadrela ètyøicet bìencù, do Nìmecka jim scházelo pár krokù";1;"A150831_135110_usti-zpravy_alh"
"4622";"2015-08-31";"Ústeckı kraj";"14:01";"Policie zadrela ètyøicet bìencù, do Nìmecka jim scházelo pár krokù";1;"A150831_135110_usti-zpravy_alh"
"4623";"2015-08-31";"Krušné hory";"14:01";"Policie zadrela ètyøicet bìencù, do Nìmecka jim scházelo pár krokù";0;"A150831_135110_usti-zpravy_alh"
"4659";"2015-08-28";"Pøíliv uprchlíkù do Evropy";"12:41";"Dav uprchlíkù z jihu se do Èeska zatím neblíí, tvrdí Chovanec";1;"A150828_123534_domaci_fer"
"4660";"2015-08-28";"Milan Chovanec";"12:41";"Dav uprchlíkù z jihu se do Èeska zatím neblíí, tvrdí Chovanec";0;"A150828_123534_domaci_fer"
"4661";"2015-08-28";"Svìt";"12:41";"Dav uprchlíkù z jihu se do Èeska zatím neblíí, tvrdí Chovanec";0;"A150828_123534_domaci_fer"
"4687";"2015-08-28";"Pøíliv uprchlíkù do Evropy";"13:32";"Kuøata, bazar a smrt bìencù. Chladicí vùz projel celou støední Evropu";1;"A150828_121515_zahranicni_mlb"
"4688";"2015-08-28";"Evropa";"13:32";"Kuøata, bazar a smrt bìencù. Chladicí vùz projel celou støední Evropu";0;"A150828_121515_zahranicni_mlb"
"4689";"2015-08-28";"kamion";"13:32";"Kuøata, bazar a smrt bìencù. Chladicí vùz projel celou støední Evropu";0;"A150828_121515_zahranicni_mlb"
"4690";"2015-08-28";"Krimi / Èerná kronika ";"13:32";"Kuøata, bazar a smrt bìencù. Chladicí vùz projel celou støední Evropu";0;"A150828_121515_zahranicni_mlb"
"4691";"2015-08-28";"Uprchlíci";"13:32";"Kuøata, bazar a smrt bìencù. Chladicí vùz projel celou støední Evropu";0;"A150828_121515_zahranicni_mlb"
"4734";"2015-08-29";"Pøíliv uprchlíkù do Evropy";"00:17";"Uprchlíci v Calais mají vlastní knihovnu. Ètou Pána prstenù i Grishama";1;"A150826_103515_zahranicni_ert"
"4735";"2015-08-29";"Evropa";"00:17";"Uprchlíci v Calais mají vlastní knihovnu. Ètou Pána prstenù i Grishama";0;"A150826_103515_zahranicni_ert"
"4736";"2015-08-29";"Pán prstenù";"00:17";"Uprchlíci v Calais mají vlastní knihovnu. Ètou Pána prstenù i Grishama";0;"A150826_103515_zahranicni_ert"
"4737";"2015-08-29";"Slovník";"00:17";"Uprchlíci v Calais mají vlastní knihovnu. Ètou Pána prstenù i Grishama";0;"A150826_103515_zahranicni_ert"
"4738";"2015-08-29";"Svìt";"00:17";"Uprchlíci v Calais mají vlastní knihovnu. Ètou Pána prstenù i Grishama";0;"A150826_103515_zahranicni_ert"
"4763";"2015-08-28";"Pøíliv uprchlíkù do Evropy";"18:25";"Maïarsko vytvoøí na hranicích tranzitní zóny a zadrovací tábory";1;"A150828_181124_zahranicni_aba"
"4764";"2015-08-28";"Viktor Orbán";"18:25";"Maïarsko vytvoøí na hranicích tranzitní zóny a zadrovací tábory";0;"A150828_181124_zahranicni_aba"
"4765";"2015-08-28";"Pøíliv uprchlíkù do Evropy";"18:59";"Balkánskou cestu Evropská unie podcenila, øíká velvyslanec v Maïarsku";1;"A150827_193830_zahranicni_aba"
"4766";"2015-08-28";"Evropa";"18:59";"Balkánskou cestu Evropská unie podcenila, øíká velvyslanec v Maïarsku";0;"A150827_193830_zahranicni_aba"
"4767";"2015-08-28";"Evropská komise";"18:59";"Balkánskou cestu Evropská unie podcenila, øíká velvyslanec v Maïarsku";0;"A150827_193830_zahranicni_aba"
"4768";"2015-08-28";"Evropská unie";"18:59";"Balkánskou cestu Evropská unie podcenila, øíká velvyslanec v Maïarsku";0;"A150827_193830_zahranicni_aba"
"4769";"2015-08-28";"Juraj Chmiel";"18:59";"Balkánskou cestu Evropská unie podcenila, øíká velvyslanec v Maïarsku";0;"A150827_193830_zahranicni_aba"
"4807";"2015-08-27";"kamion";"19:15";"Policie sèítá obìti z kamionu. Do Rakouska je pøevadìèi pøivezli u mrtvé";0;"A150827_185939_zahranicni_aba"
"4808";"2015-08-27";"Uprchlíci";"19:15";"Policie sèítá obìti z kamionu. Do Rakouska je pøevadìèi pøivezli u mrtvé";0;"A150827_185939_zahranicni_aba"
"4809";"2015-08-27";"Evropská unie";"19:46";"Pašeráci jsou zloèinci, pomoc uprchlíkùm ale zvládneme, tvrdí politici";1;"A150827_193701_zahranicni_jkk"
"4810";"2015-08-27";"Pøíliv uprchlíkù do Evropy";"19:46";"Pašeráci jsou zloèinci, pomoc uprchlíkùm ale zvládneme, tvrdí politici";1;"A150827_193701_zahranicni_jkk"
"4811";"2015-08-27";"Andrej Babiš";"19:46";"Pašeráci jsou zloèinci, pomoc uprchlíkùm ale zvládneme, tvrdí politici";0;"A150827_193701_zahranicni_jkk"
"4812";"2015-08-27";"Angela Merkelová";"19:46";"Pašeráci jsou zloèinci, pomoc uprchlíkùm ale zvládneme, tvrdí politici";0;"A150827_193701_zahranicni_jkk"
"4813";"2015-08-27";"Evropská unie";"19:46";"Pašeráci jsou zloèinci, pomoc uprchlíkùm ale zvládneme, tvrdí politici";0;"A150827_193701_zahranicni_jkk"
"4814";"2015-08-27";"Milan Chovanec";"19:46";"Pašeráci jsou zloèinci, pomoc uprchlíkùm ale zvládneme, tvrdí politici";0;"A150827_193701_zahranicni_jkk"
"4836";"2015-08-27";"Evropská komise";"20:21";"Zamoøí migranti Evropu loutenkou a TBC? Nepanikaøme, uklidòují lékaøi";0;"A150827_123123_zahranicni_mlb"
