"";"date";"tag";"time";"article_name";"main";"article_id"
"1510";"2015-04-21";"Pøíliv uprchlíkù do Evropy";"19:16";"Expert: Zašpuntovat hranice Evropy? Migranti si vdycky najdou cestu";1;"A150420_205744_zahranicni_aba"
"1511";"2015-04-21";"Evropa";"19:16";"Expert: Zašpuntovat hranice Evropy? Migranti si vdycky najdou cestu";0;"A150420_205744_zahranicni_aba"
"1512";"2015-04-21";"Evropská unie";"19:16";"Expert: Zašpuntovat hranice Evropy? Migranti si vdycky najdou cestu";0;"A150420_205744_zahranicni_aba"
"1513";"2015-04-21";"Krimi / Èerná kronika ";"19:16";"Expert: Zašpuntovat hranice Evropy? Migranti si vdycky najdou cestu";0;"A150420_205744_zahranicni_aba"
"1514";"2015-04-21";"Masovı hrob";"19:16";"Expert: Zašpuntovat hranice Evropy? Migranti si vdycky najdou cestu";0;"A150420_205744_zahranicni_aba"
"1515";"2015-04-21";"Nehody";"19:16";"Expert: Zašpuntovat hranice Evropy? Migranti si vdycky najdou cestu";0;"A150420_205744_zahranicni_aba"
"1563";"2015-04-23";"Pøíliv uprchlíkù do Evropy";"15:00";"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrskı uprchlík";1;"A150423_134728_zahranicni_ert"
"1564";"2015-04-23";"CNN";"15:00";"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrskı uprchlík";0;"A150423_134728_zahranicni_ert"
"1565";"2015-04-23";"Evropa";"15:00";"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrskı uprchlík";0;"A150423_134728_zahranicni_ert"
"1566";"2015-04-23";"Krimi / Èerná kronika ";"15:00";"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrskı uprchlík";0;"A150423_134728_zahranicni_ert"
"1567";"2015-04-23";"Svìt";"15:00";"Plavba do Evropy je plná utrpení, ale stojí za to, tvrdí syrskı uprchlík";0;"A150423_134728_zahranicni_ert"
"1613";"2015-04-23";"Pøíliv uprchlíkù do Evropy";"22:07";"Na hranicích Evropy má zastavit pašeráky lidí tøikrát víc penìz";1;"A150423_182232_zahranicni_kha"
"1614";"2015-04-23";"Evropská komise";"22:07";"Na hranicích Evropy má zastavit pašeráky lidí tøikrát víc penìz";0;"A150423_182232_zahranicni_kha"
"1615";"2015-04-23";"Evropská unie";"22:07";"Na hranicích Evropy má zastavit pašeráky lidí tøikrát víc penìz";0;"A150423_182232_zahranicni_kha"
"1638";"2015-04-24";"Pøíliv uprchlíkù do Evropy";"09:44";"KOMENTÁØ: Gesta nestaèí. Èesko se tváøí, e se ho uprchlíci netıkají";1;"A150424_093405_domaci_san"
"1639";"2015-04-24";"Èesko";"09:44";"KOMENTÁØ: Gesta nestaèí. Èesko se tváøí, e se ho uprchlíci netıkají";0;"A150424_093405_domaci_san"
"1640";"2015-04-24";"Evropa";"09:44";"KOMENTÁØ: Gesta nestaèí. Èesko se tváøí, e se ho uprchlíci netıkají";0;"A150424_093405_domaci_san"
"1641";"2015-04-24";"Evropská unie";"09:44";"KOMENTÁØ: Gesta nestaèí. Èesko se tváøí, e se ho uprchlíci netıkají";0;"A150424_093405_domaci_san"
"1642";"2015-04-24";"Komentáøe, glosy, názory";"09:44";"KOMENTÁØ: Gesta nestaèí. Èesko se tváøí, e se ho uprchlíci netıkají";0;"A150424_093405_domaci_san"
"1643";"2015-04-24";"Krimi / Èerná kronika ";"09:44";"KOMENTÁØ: Gesta nestaèí. Èesko se tváøí, e se ho uprchlíci netıkají";0;"A150424_093405_domaci_san"
"1644";"2015-04-24";"Svìt";"09:44";"KOMENTÁØ: Gesta nestaèí. Èesko se tváøí, e se ho uprchlíci netıkají";0;"A150424_093405_domaci_san"
"1723";"2015-04-24";"Pøíliv uprchlíkù do Evropy";"10:43";"Uprchlíci kráèeli po kolejích do Evropy, ètrnáct z nich zabil rychlík";1;"A150424_102437_zahranicni_bse"
"1755";"2015-04-24";"Pøíliv uprchlíkù do Evropy";"13:18";"Na pøeklady dáte tøikrát víc, tepou aktivisté plán záchrany uprchlíkù";1;"A150424_131757_zahranicni_aha"
"1759";"2015-04-24";"Evropa";"13:18";"Na pøeklady dáte tøikrát víc, tepou aktivisté plán záchrany uprchlíkù";0;"A150424_131757_zahranicni_aha"
"1760";"2015-04-24";"Krimi / Èerná kronika ";"13:18";"Na pøeklady dáte tøikrát víc, tepou aktivisté plán záchrany uprchlíkù";0;"A150424_131757_zahranicni_aha"
"1962";"2015-04-22";"Pøíliv uprchlíkù do Evropy";"09:54";"Kapitán potopené lodi s uprchlíky byl opilı a kouøil hašiš, tvrdí svìdci";1;"A150422_093847_zahranicni_ert"
"1963";"2015-04-22";"Alkohol";"09:54";"Kapitán potopené lodi s uprchlíky byl opilı a kouøil hašiš, tvrdí svìdci";0;"A150422_093847_zahranicni_ert"
"1964";"2015-04-22";"Evropa";"09:54";"Kapitán potopené lodi s uprchlíky byl opilı a kouøil hašiš, tvrdí svìdci";0;"A150422_093847_zahranicni_ert"
"1965";"2015-04-22";"Krimi / Èerná kronika ";"09:54";"Kapitán potopené lodi s uprchlíky byl opilı a kouøil hašiš, tvrdí svìdci";0;"A150422_093847_zahranicni_ert"
"1966";"2015-04-22";"Svìt";"09:54";"Kapitán potopené lodi s uprchlíky byl opilı a kouøil hašiš, tvrdí svìdci";0;"A150422_093847_zahranicni_ert"
"1967";"2015-04-22";"Pøíliv uprchlíkù do Evropy";"20:10";"Pašeráci tøídí uprchlíky podle barvy pleti, èernoši konèí v podpalubí";1;"A150422_112907_zahranicni_ert"
"1968";"2015-04-22";"Evropa";"20:10";"Pašeráci tøídí uprchlíky podle barvy pleti, èernoši konèí v podpalubí";0;"A150422_112907_zahranicni_ert"
"1969";"2015-04-22";"Krimi / Èerná kronika ";"20:10";"Pašeráci tøídí uprchlíky podle barvy pleti, èernoši konèí v podpalubí";0;"A150422_112907_zahranicni_ert"
"1970";"2015-04-22";"Svìt";"20:10";"Pašeráci tøídí uprchlíky podle barvy pleti, èernoši konèí v podpalubí";0;"A150422_112907_zahranicni_ert"
"2005";"2015-04-17";"Pøíliv uprchlíkù do Evropy";"14:42";"Exodu z Afriky pomáhá poèasí. Do Itálie dopluly za 6 dní tisíce uprchlíkù";1;"A150417_142916_zahranicni_bse"
"2066";"2015-04-22";"Pøíliv uprchlíkù do Evropy";"10:46";"Šéf BIS Lang varoval poslance pøed kvótami pro pøijetí uprchlíkù";1;"A150422_104425_domaci_kop"
"2067";"2015-04-22";"Islámskı stát";"10:46";"Šéf BIS Lang varoval poslance pøed kvótami pro pøijetí uprchlíkù";0;"A150422_104425_domaci_kop"
"2087";"2015-04-22";"Pøíliv uprchlíkù do Evropy";"14:17";"Sobotka: O azylu pro uprchlíky musí dál rozhodovat jednotlivé zemì";1;"A150422_141721_domaci_kop"
"2088";"2015-04-22";"Bohuslav Sobotka";"14:17";"Sobotka: O azylu pro uprchlíky musí dál rozhodovat jednotlivé zemì";0;"A150422_141721_domaci_kop"
"2089";"2015-04-22";"Evropská unie";"14:17";"Sobotka: O azylu pro uprchlíky musí dál rozhodovat jednotlivé zemì";0;"A150422_141721_domaci_kop"
"2112";"2015-04-21";"Pøíliv uprchlíkù do Evropy";"13:04";"PØEHLEDNÌ: Kolik dají uprchlíci za cestu do Evropy? A jaké mají šance?";1;"A150421_120654_zahranicni_ert"
"2113";"2015-04-21";"Evropa";"13:04";"PØEHLEDNÌ: Kolik dají uprchlíci za cestu do Evropy? A jaké mají šance?";0;"A150421_120654_zahranicni_ert"
"2114";"2015-04-21";"Krimi / Èerná kronika ";"13:04";"PØEHLEDNÌ: Kolik dají uprchlíci za cestu do Evropy? A jaké mají šance?";0;"A150421_120654_zahranicni_ert"
"2115";"2015-04-21";"Svìt";"13:04";"PØEHLEDNÌ: Kolik dají uprchlíci za cestu do Evropy? A jaké mají šance?";0;"A150421_120654_zahranicni_ert"
"2163";"2015-04-21";"Pøíliv uprchlíkù do Evropy";"15:01";"Brusel zvauje, e pašerákùm uprchlíkù bude potápìt lodì";1;"A150421_140201_zahranicni_vez"
"2164";"2015-04-21";"Èesko";"15:01";"Brusel zvauje, e pašerákùm uprchlíkù bude potápìt lodì";0;"A150421_140201_zahranicni_vez"
"2165";"2015-04-21";"Evropa";"15:01";"Brusel zvauje, e pašerákùm uprchlíkù bude potápìt lodì";0;"A150421_140201_zahranicni_vez"
"2166";"2015-04-21";"Evropská unie";"15:01";"Brusel zvauje, e pašerákùm uprchlíkù bude potápìt lodì";0;"A150421_140201_zahranicni_vez"
"2167";"2015-04-21";"Krimi / Èerná kronika ";"15:01";"Brusel zvauje, e pašerákùm uprchlíkù bude potápìt lodì";0;"A150421_140201_zahranicni_vez"
"2168";"2015-04-21";"Svìt";"15:01";"Brusel zvauje, e pašerákùm uprchlíkù bude potápìt lodì";0;"A150421_140201_zahranicni_vez"
"2370";"2015-04-16";"Pøíliv uprchlíkù do Evropy";"19:19";"Bitka na lodi uprchlíkù, agresivní muslimové utopili dvanáct køesanù";1;"A150416_190459_zahranicni_ert"
"2371";"2015-04-16";"bitka";"19:19";"Bitka na lodi uprchlíkù, agresivní muslimové utopili dvanáct køesanù";0;"A150416_190459_zahranicni_ert"
"2372";"2015-04-16";"Evropa";"19:19";"Bitka na lodi uprchlíkù, agresivní muslimové utopili dvanáct køesanù";0;"A150416_190459_zahranicni_ert"
"2373";"2015-04-16";"GoPro";"19:19";"Bitka na lodi uprchlíkù, agresivní muslimové utopili dvanáct køesanù";0;"A150416_190459_zahranicni_ert"
"2374";"2015-04-16";"Islám";"19:19";"Bitka na lodi uprchlíkù, agresivní muslimové utopili dvanáct køesanù";0;"A150416_190459_zahranicni_ert"
"2522";"2015-04-20";"Pøíliv uprchlíkù do Evropy";"13:36";"Stovky uprchlíkù z Afriky ztroskotaly na dohled od evropskıch bøehù";1;"A150420_133431_zahranicni_ert"
"2523";"2015-04-20";"Evropa";"13:36";"Stovky uprchlíkù z Afriky ztroskotaly na dohled od evropskıch bøehù";0;"A150420_133431_zahranicni_ert"
"2524";"2015-04-20";"Krimi / Èerná kronika ";"13:36";"Stovky uprchlíkù z Afriky ztroskotaly na dohled od evropskıch bøehù";0;"A150420_133431_zahranicni_ert"
"2525";"2015-04-20";"Nehody";"13:36";"Stovky uprchlíkù z Afriky ztroskotaly na dohled od evropskıch bøehù";0;"A150420_133431_zahranicni_ert"
"2526";"2015-04-20";"Svìt";"13:36";"Stovky uprchlíkù z Afriky ztroskotaly na dohled od evropskıch bøehù";0;"A150420_133431_zahranicni_ert"
"2546";"2015-04-21";"Pøíliv uprchlíkù do Evropy";"06:39";"Italská policie zadrela kapitána potopené lodi s uprchlíky";1;"A150421_063931_zahranicni_jj"
"2547";"2015-04-21";"Evropa";"06:39";"Italská policie zadrela kapitána potopené lodi s uprchlíky";0;"A150421_063931_zahranicni_jj"
"2548";"2015-04-21";"Evropská unie";"06:39";"Italská policie zadrela kapitána potopené lodi s uprchlíky";0;"A150421_063931_zahranicni_jj"
"2549";"2015-04-21";"Krimi / Èerná kronika ";"06:39";"Italská policie zadrela kapitána potopené lodi s uprchlíky";0;"A150421_063931_zahranicni_jj"
"2550";"2015-04-21";"Svìt";"06:39";"Italská policie zadrela kapitána potopené lodi s uprchlíky";0;"A150421_063931_zahranicni_jj"
"2587";"2015-04-15";"Pøíliv uprchlíkù do Evropy";"19:41";"Øecko volá o pomoc s vlnou uprchlíkù. Je to problém celé Evropy, tvrdí";1;"A150415_193235_zahranicni_ert"
"2588";"2015-04-15";"Evropská unie";"19:41";"Øecko volá o pomoc s vlnou uprchlíkù. Je to problém celé Evropy, tvrdí";0;"A150415_193235_zahranicni_ert"
"3461";"2015-04-27";"Pøíliv uprchlíkù do Evropy";"12:18";"Uprchlickou krizi vyvolalo nepøipravené svrení Kaddáfího, tvrdí Nìmecko";1;"A150427_120358_zahranicni_ert"
"3462";"2015-04-27";"Evropa";"12:18";"Uprchlickou krizi vyvolalo nepøipravené svrení Kaddáfího, tvrdí Nìmecko";0;"A150427_120358_zahranicni_ert"
"3463";"2015-04-27";"Svìt";"12:18";"Uprchlickou krizi vyvolalo nepøipravené svrení Kaddáfího, tvrdí Nìmecko";0;"A150427_120358_zahranicni_ert"
