"";"date";"tag";"time";"article_name";"main";"article_id"
"963";"2015-07-04";"Auto-moto";"16:32";"Do Eurotunelu v Calais vtrhlo na 150 uprchlíkù. Zpozdili dopravu";0;"A150704_155530_zahranicni_fer"
"964";"2015-07-04";"Cestování";"16:32";"Do Eurotunelu v Calais vtrhlo na 150 uprchlíkù. Zpozdili dopravu";0;"A150704_155530_zahranicni_fer"
"965";"2015-07-04";"Ekonomika";"16:32";"Do Eurotunelu v Calais vtrhlo na 150 uprchlíkù. Zpozdili dopravu";0;"A150704_155530_zahranicni_fer"
"966";"2015-07-04";"Evropa";"16:32";"Do Eurotunelu v Calais vtrhlo na 150 uprchlíkù. Zpozdili dopravu";0;"A150704_155530_zahranicni_fer"
"967";"2015-07-04";"kamion";"16:32";"Do Eurotunelu v Calais vtrhlo na 150 uprchlíkù. Zpozdili dopravu";0;"A150704_155530_zahranicni_fer"
"1547";"2015-07-01";"Pøíliv uprchlíkù do Evropy";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";1;"A150701_212716_domaci_jj"
"1548";"2015-07-01";"Aleš Brichta";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1549";"2015-07-01";"Bohuslav Sobotka";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1550";"2015-07-01";"ÈSSD";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1552";"2015-07-01";"Demonstrace";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1553";"2015-07-01";"Evropská rada";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1554";"2015-07-01";"Evropská unie";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1555";"2015-07-01";"Tìkoodìnci";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1556";"2015-07-01";"Tomio Okamura";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1557";"2015-07-01";"Úøad vlády";"21:26";"Okamura a spol. spílali vládì za bìence, pøi pochodu hrozili šibenicemi";0;"A150701_212716_domaci_jj"
"1581";"2015-07-02";"Pøíliv uprchlíkù do Evropy";"21:34";"Maïarsko plot proti bìencùm postaví do pár mìsícù, Srbsko nesouhlasí";1;"A150702_211734_zahranicni_kha"
"1582";"2015-07-02";"Svìt";"21:34";"Maïarsko plot proti bìencùm postaví do pár mìsícù, Srbsko nesouhlasí";0;"A150702_211734_zahranicni_kha"
"1670";"2015-07-03";"Pøíliv uprchlíkù do Evropy";"14:03";"Milánskı památník holokaustu ubytoval uprchlíky. Inspiroval se svım mottem";1;"A150703_120629_zahranicni_bse"
"1671";"2015-07-03";"Koncentraèní tábor";"14:03";"Milánskı památník holokaustu ubytoval uprchlíky. Inspiroval se svım mottem";0;"A150703_120629_zahranicni_bse"
"1710";"2015-07-01";"Pøíliv uprchlíkù do Evropy";"09:10";"Pøes Støedomoøí do Evropy letos pøicestovalo u 137 tisíc uprchlíkù";1;"A150701_090902_zahranicni_ert"
"1711";"2015-07-01";"Evropa";"09:10";"Pøes Støedomoøí do Evropy letos pøicestovalo u 137 tisíc uprchlíkù";0;"A150701_090902_zahranicni_ert"
"1712";"2015-07-01";"Evropská unie";"09:10";"Pøes Støedomoøí do Evropy letos pøicestovalo u 137 tisíc uprchlíkù";0;"A150701_090902_zahranicni_ert"
"1713";"2015-07-01";"Svìt";"09:10";"Pøes Støedomoøí do Evropy letos pøicestovalo u 137 tisíc uprchlíkù";0;"A150701_090902_zahranicni_ert"
"2339";"2015-07-23";"Pøíliv uprchlíkù do Evropy";"15:44";"Tøi Èeši proti na jednoho pro, ukázal vızkum CVVM o pøijetí uprchlíkù";1;"A150723_144837_domaci_jw"
"2362";"2015-07-23";"Pøíliv uprchlíkù do Evropy";"20:03";"Státy Perského zálivu uprchlíky nechtìjí, finanènì však pomáhají";1;"A150721_144435_zahranicni_bse"
"2363";"2015-07-23";"Amnesty International";"20:03";"Státy Perského zálivu uprchlíky nechtìjí, finanènì však pomáhají";0;"A150721_144435_zahranicni_bse"
"2564";"2015-07-20";"Pøíliv uprchlíkù do Evropy";"18:34";"Cameronùv trumf proti islamistùm: seberte dìtem pasy, hlídejte internet";1;"A150720_183028_zahranicni_fer"
"2565";"2015-07-20";"David Cameron";"18:34";"Cameronùv trumf proti islamistùm: seberte dìtem pasy, hlídejte internet";0;"A150720_183028_zahranicni_fer"
"2566";"2015-07-20";"extremismus";"18:34";"Cameronùv trumf proti islamistùm: seberte dìtem pasy, hlídejte internet";0;"A150720_183028_zahranicni_fer"
"2567";"2015-07-20";"Islámskı stát";"18:34";"Cameronùv trumf proti islamistùm: seberte dìtem pasy, hlídejte internet";0;"A150720_183028_zahranicni_fer"
"2568";"2015-07-20";"Velká Británie";"18:34";"Cameronùv trumf proti islamistùm: seberte dìtem pasy, hlídejte internet";0;"A150720_183028_zahranicni_fer"
"2589";"2015-07-20";"Pøíliv uprchlíkù do Evropy";"19:13";"Ministøi EU se na kvótách pro migranty nedohodli. Zemì nabídly málo míst";1;"A150720_190844_zahranicni_fer"
"2590";"2015-07-20";"Evropská unie";"19:13";"Ministøi EU se na kvótách pro migranty nedohodli. Zemì nabídly málo míst";0;"A150720_190844_zahranicni_fer"
"2591";"2015-07-20";"Milan Chovanec";"19:13";"Ministøi EU se na kvótách pro migranty nedohodli. Zemì nabídly málo míst";0;"A150720_190844_zahranicni_fer"
"2618";"2015-07-21";"Pøíliv uprchlíkù do Evropy";"06:40";"KOMENTÁØ: Proè se bojíme uprchlíkù?";1;"A150720_134504_domaci_jw"
"2619";"2015-07-21";"extremismus";"06:40";"KOMENTÁØ: Proè se bojíme uprchlíkù?";0;"A150720_134504_domaci_jw"
"2620";"2015-07-21";"Komentáøe, glosy, názory";"06:40";"KOMENTÁØ: Proè se bojíme uprchlíkù?";0;"A150720_134504_domaci_jw"
"2947";"2015-07-17";"Pøíliv uprchlíkù do Evropy";"15:24";"Italové demonstrovali kvùli migrantùm, policisté se ohánìli obušky";1;"A150717_151937_zahranicni_aba"
"2948";"2015-07-17";"Demonstrace";"15:24";"Italové demonstrovali kvùli migrantùm, policisté se ohánìli obušky";0;"A150717_151937_zahranicni_aba"
"3126";"2015-07-17";"Pøíliv uprchlíkù do Evropy";"12:43";"Èesko pøijme do konce roku ètyøi sta uprchlíkù. První dorazí v záøí";1;"A150717_121752_domaci_ane"
"3284";"2015-07-16";"Pøíliv uprchlíkù do Evropy";"17:11";"Maïarskı plot proti migrantùm staví i trestanci, do Vánoc má bıt hotovı";1;"A150716_165552_zahranicni_fer"
"3285";"2015-07-16";"Maïarsko";"17:11";"Maïarskı plot proti migrantùm staví i trestanci, do Vánoc má bıt hotovı";0;"A150716_165552_zahranicni_fer"
"3299";"2015-07-16";"Pøíliv uprchlíkù do Evropy";"19:21";"Uprchlíky ubytujeme v prázdnıch klášterech, nabízejí èeské církve";1;"A150716_192120_domaci_aha"
"3300";"2015-07-16";"Církev";"19:21";"Uprchlíky ubytujeme v prázdnıch klášterech, nabízejí èeské církve";0;"A150716_192120_domaci_aha"
"3633";"2015-07-28";"Pøíliv uprchlíkù do Evropy";"02:01";"Mezi uprchlíky se šíøí TBC. Èeští lékaøi je chtìjí posílat na rentgen";1;"A150727_221828_domaci_jkk"
"3634";"2015-07-28";"Zdraví - nemoci";"02:01";"Mezi uprchlíky se šíøí TBC. Èeští lékaøi je chtìjí posílat na rentgen";0;"A150727_221828_domaci_jkk"
"3933";"2015-07-31";"Pøíliv uprchlíkù do Evropy";"15:53";"Bìenci opìt zkusili utéct z detenèního tábora v Bìlé, ponièili zaøízení";1;"A150731_154859_praha-zpravy_nub"
"3934";"2015-07-31";"Bezdìz";"15:53";"Bìenci opìt zkusili utéct z detenèního tábora v Bìlé, ponièili zaøízení";0;"A150731_154859_praha-zpravy_nub"
"3935";"2015-07-31";"Èesko";"15:53";"Bìenci opìt zkusili utéct z detenèního tábora v Bìlé, ponièili zaøízení";0;"A150731_154859_praha-zpravy_nub"
"3936";"2015-07-31";"Domácí politika";"15:53";"Bìenci opìt zkusili utéct z detenèního tábora v Bìlé, ponièili zaøízení";0;"A150731_154859_praha-zpravy_nub"
"3937";"2015-07-31";"Krimi / Èerná kronika ";"15:53";"Bìenci opìt zkusili utéct z detenèního tábora v Bìlé, ponièili zaøízení";0;"A150731_154859_praha-zpravy_nub"
"3938";"2015-07-31";"Milan Chovanec";"15:53";"Bìenci opìt zkusili utéct z detenèního tábora v Bìlé, ponièili zaøízení";0;"A150731_154859_praha-zpravy_nub"
"3946";"2015-07-31";"Pøíliv uprchlíkù do Evropy";"16:56";"Hon na pašeráky ve Støedozemí nemá velení, stráe støílí i proti sobì";1;"A150731_132038_zahranicni_aba"
"3947";"2015-07-31";"Pøíliv uprchlíkù do Evropy";"17:09";"Uprchlickı tábor u Calais se mìní v mìsto, mají tu obchody i kostel";1;"A150731_163349_zahranicni_aba"
"3948";"2015-07-31";"Svìt";"17:09";"Uprchlickı tábor u Calais se mìní v mìsto, mají tu obchody i kostel";0;"A150731_163349_zahranicni_aba"
"4185";"2015-07-28";"Pøíliv uprchlíkù do Evropy";"19:18";"Bìenci vzali tunel pod La Manche zteèí, chtìli se dostat do Británie";1;"A150728_191852_zahranicni_aha"
"4186";"2015-07-28";"Auto-moto";"19:18";"Bìenci vzali tunel pod La Manche zteèí, chtìli se dostat do Británie";0;"A150728_191852_zahranicni_aha"
"4187";"2015-07-28";"Cestování";"19:18";"Bìenci vzali tunel pod La Manche zteèí, chtìli se dostat do Británie";0;"A150728_191852_zahranicni_aha"
"4188";"2015-07-28";"Ekonomika";"19:18";"Bìenci vzali tunel pod La Manche zteèí, chtìli se dostat do Británie";0;"A150728_191852_zahranicni_aha"
"4189";"2015-07-28";"Evropa";"19:18";"Bìenci vzali tunel pod La Manche zteèí, chtìli se dostat do Británie";0;"A150728_191852_zahranicni_aha"
"4190";"2015-07-28";"kamion";"19:18";"Bìenci vzali tunel pod La Manche zteèí, chtìli se dostat do Británie";0;"A150728_191852_zahranicni_aha"
"4228";"2015-07-29";"Pøíliv uprchlíkù do Evropy";"09:25";"Verbe, svoloè, opice. Jak Èeši diskutují o uprchlících";1;"A150728_181358_domaci_mcn"
"4229";"2015-07-29";"Èesko";"09:25";"Verbe, svoloè, opice. Jak Èeši diskutují o uprchlících";0;"A150728_181358_domaci_mcn"
"4230";"2015-07-29";"Demonstrace";"09:25";"Verbe, svoloè, opice. Jak Èeši diskutují o uprchlících";0;"A150728_181358_domaci_mcn"
"4231";"2015-07-29";"Demonstrace";"09:25";"Verbe, svoloè, opice. Jak Èeši diskutují o uprchlících";0;"A150728_181358_domaci_mcn"
"4232";"2015-07-29";"Domácí politika";"09:25";"Verbe, svoloè, opice. Jak Èeši diskutují o uprchlících";0;"A150728_181358_domaci_mcn"
"4331";"2015-07-28";"Pøíliv uprchlíkù do Evropy";"15:24";"Køesanskı fond chce pøivézt 152 uprchlíkù z Iráku, èeká na kıvnutí vlády";1;"A150728_134049_zahranicni_aba"
"4332";"2015-07-28";"Fond";"15:24";"Køesanskı fond chce pøivézt 152 uprchlíkù z Iráku, èeká na kıvnutí vlády";0;"A150728_134049_zahranicni_aba"
"4333";"2015-07-28";"Islámskı stát";"15:24";"Køesanskı fond chce pøivézt 152 uprchlíkù z Iráku, èeká na kıvnutí vlády";0;"A150728_134049_zahranicni_aba"
"4380";"2015-07-25";"Pøíliv uprchlíkù do Evropy";"13:03";"Z nigerskıch pašerákù uprchlíkù jsou boháèi. EU je na nás krátká, tvrdí";1;"A150725_115032_zahranicni_ert"
"4441";"2015-07-26";"Pøíliv uprchlíkù do Evropy";"00:02";"Uprchlík s èeskımi koøeny trpìl v Sırii, spasil ho odkaz dìdeèka";1;"A150722_142427_zahranicni_ert"
"4442";"2015-07-26";"Obèanská válka v Sırii";"00:02";"Uprchlík s èeskımi koøeny trpìl v Sırii, spasil ho odkaz dìdeèka";0;"A150722_142427_zahranicni_ert"
"4472";"2015-07-26";"Pøíliv uprchlíkù do Evropy";"11:58";"Pomáhat jen køesanùm, nebo všem? Církve se kvùli uprchlíkùm neshodnou";1;"A150724_092814_domaci_zt"
"4473";"2015-07-26";"Církev";"11:58";"Pomáhat jen køesanùm, nebo všem? Církve se kvùli uprchlíkùm neshodnou";0;"A150724_092814_domaci_zt"
"4474";"2015-07-26";"Tomáš Halík";"11:58";"Pomáhat jen køesanùm, nebo všem? Církve se kvùli uprchlíkùm neshodnou";0;"A150724_092814_domaci_zt"
"4598";"2015-07-27";"Pøíliv uprchlíkù do Evropy";"11:54";"Cizinecká policie zadrela bìhem víkendu rekordní poèet uprchlíkù";1;"A150727_114159_domaci_jpl"
"4653";"2015-07-27";"Pøíliv uprchlíkù do Evropy";"20:46";"Za náš strach z uprchlíkù mùe i ètyøicet let komunismu, øíká psycholog";1;"A150727_143005_domaci_zt"
"4654";"2015-07-27";"Èesko";"20:46";"Za náš strach z uprchlíkù mùe i ètyøicet let komunismu, øíká psycholog";0;"A150727_143005_domaci_zt"
"4655";"2015-07-27";"Demonstrace";"20:46";"Za náš strach z uprchlíkù mùe i ètyøicet let komunismu, øíká psycholog";0;"A150727_143005_domaci_zt"
"4656";"2015-07-27";"Demonstrace";"20:46";"Za náš strach z uprchlíkù mùe i ètyøicet let komunismu, øíká psycholog";0;"A150727_143005_domaci_zt"
"4657";"2015-07-27";"Domácí politika";"20:46";"Za náš strach z uprchlíkù mùe i ètyøicet let komunismu, øíká psycholog";0;"A150727_143005_domaci_zt"
"4658";"2015-07-27";"Komunismus";"20:46";"Za náš strach z uprchlíkù mùe i ètyøicet let komunismu, øíká psycholog";0;"A150727_143005_domaci_zt"
"4659";"2015-07-27";"Psycholog";"20:46";"Za náš strach z uprchlíkù mùe i ètyøicet let komunismu, øíká psycholog";0;"A150727_143005_domaci_zt"
